execution_id,run_id,project_id,project_name,test_case_id,test_case_name,test_case_created_at,creation_week_start,suite_name,execution_started_at,execution_week_start,environment,browser,status,duration_seconds,retry_attempt,is_flaky,consecutive_failure_count,repeat_failure_flag,failure_category,agent_name,katalon_version
EXEC-0001534,RUN-00072,KT-303,BSP Services,KT-303-TC-016,Notification delivery - BSP Services,2026-06-17T00:00:00Z,2026-06-15,API Smoke,2026-08-15T10:25:03Z,2026-08-10,DEV,API,PASSED,218,0,0,0,0,,agent-2,10.1.1
EXEC-0001535,RUN-00072,KT-303,BSP Services,KT-303-TC-017,File upload - BSP Services,2026-06-25T00:00:00Z,2026-06-22,Payments API,2026-08-15T08:07:30Z,2026-08-10,DEV,Chrome,FAILED,85,0,0,1,0,Locator changed,agent-1,10.2.0
EXEC-0001536,RUN-00072,KT-303,BSP Services,KT-303-TC-018,Data reconciliation - BSP Services,2026-06-26T00:00:00Z,2026-06-22,Partner Integration,2026-08-14T12:07:31Z,2026-08-10,QA,Chrome,PASSED,30,0,0,0,0,,agent-6,10.2.1
EXEC-0001537,RUN-00072,KT-303,BSP Services,KT-303-TC-020,User logout - BSP Services,2026-06-23T00:00:00Z,2026-06-22,Payments API,2026-08-15T12:59:26Z,2026-08-10,QA,Chrome,PASSED,118,0,0,0,0,,agent-3,10.2.1
EXEC-0001538,RUN-00072,KT-303,BSP Services,KT-303-TC-022,Date validation - BSP Services,2026-07-02T00:00:00Z,2026-06-29,API Smoke,2026-08-15T14:47:17Z,2026-08-10,DEV,Chrome,PASSED,79,0,0,0,0,,agent-4,10.1.1
EXEC-0001539,RUN-00072,KT-303,BSP Services,KT-303-TC-023,Locale rendering - BSP Services,2026-07-03T00:00:00Z,2026-06-29,Payments API,2026-08-13T07:18:56Z,2026-08-10,DEV,API,SKIPPED,506,0,0,0,0,,agent-1,10.2.0
EXEC-0001540,RUN-00072,KT-303,BSP Services,KT-303-TC-026,Save draft - BSP Services,2026-07-08T00:00:00Z,2026-07-06,Payments API,2026-08-13T18:11:25Z,2026-08-10,DEV,Chrome,FAILED,251,0,0,1,0,Timeout,agent-6,10.2.1
EXEC-0001541,RUN-00072,KT-303,BSP Services,KT-303-TC-027,Approval workflow - BSP Services,2026-07-09T00:00:00Z,2026-07-06,Partner Integration,2026-08-15T15:17:53Z,2026-08-10,QA,API,PASSED,405,0,0,0,0,,agent-1,10.1.1
EXEC-0001542,RUN-00072,KT-303,BSP Services,KT-303-TC-028,Concurrent update - BSP Services,2026-07-10T00:00:00Z,2026-07-06,API Smoke,2026-08-15T13:00:14Z,2026-08-10,DEV,Chrome,PASSED,329,0,0,0,0,,agent-1,10.2.0
EXEC-0001543,RUN-00072,KT-303,BSP Services,KT-303-TC-030,Status transition - BSP Services,2026-07-14T00:00:00Z,2026-07-13,Partner Integration,2026-08-15T12:25:05Z,2026-08-10,DEV,API,PASSED,371,0,0,0,0,,agent-1,10.2.1
EXEC-0001544,RUN-00072,KT-303,BSP Services,KT-303-TC-032,Token refresh - BSP Services,2026-07-16T00:00:00Z,2026-07-13,Payments API,2026-08-14T17:23:19Z,2026-08-10,QA,API,PASSED,295,0,0,0,0,,agent-4,10.2.1
EXEC-0001545,RUN-00072,KT-303,BSP Services,KT-303-TC-033,Deep link - BSP Services,2026-07-24T00:00:00Z,2026-07-20,Partner Integration,2026-08-13T12:19:06Z,2026-08-10,DEV,API,PASSED,406,0,0,0,0,,agent-2,10.2.1
EXEC-0001546,RUN-00072,KT-303,BSP Services,KT-303-TC-034,Responsive layout - BSP Services,2026-07-20T00:00:00Z,2026-07-20,API Smoke,2026-08-14T15:45:19Z,2026-08-10,DEV,Chrome,PASSED,112,0,0,0,0,,agent-2,10.2.0
EXEC-0001547,RUN-00072,KT-303,BSP Services,KT-303-TC-035,Cross-project lookup - BSP Services,2026-07-21T00:00:00Z,2026-07-20,Payments API,2026-08-13T14:33:31Z,2026-08-10,QA,Chrome,PASSED,236,0,0,0,0,,agent-3,10.2.0
EXEC-0001548,RUN-00072,KT-303,BSP Services,KT-303-TC-036,Scheduled job - BSP Services,2026-07-22T00:00:00Z,2026-07-20,Partner Integration,2026-08-14T09:42:57Z,2026-08-10,QA,API,PASSED,348,0,0,0,0,,agent-6,10.2.0
EXEC-0001549,RUN-00073,KT-404,MyKC,KT-404-TC-001,Login valid user - MyKC,2026-05-28T00:00:00Z,2026-05-25,Member Portal,2026-05-28T17:06:44Z,2026-05-25,Staging,Safari,PASSED,213,0,0,0,0,,agent-2,10.2.1
EXEC-0001550,RUN-00073,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-05-29T15:38:40Z,2026-05-25,Staging,Chrome,PASSED,348,0,0,0,0,,agent-3,10.2.1
EXEC-0001551,RUN-00073,KT-404,MyKC,KT-404-TC-003,Search records - MyKC,2026-05-25T00:00:00Z,2026-05-25,Profile & Benefits,2026-05-26T14:08:57Z,2026-05-25,Staging,Safari,FAILED,138,0,0,1,0,Test data,agent-4,10.2.1
EXEC-0001552,RUN-00073,KT-404,MyKC,KT-404-TC-004,Create record - MyKC,2026-05-26T00:00:00Z,2026-05-25,Member Portal,2026-05-26T14:57:21Z,2026-05-25,Staging,Safari,PASSED,108,0,0,0,0,,agent-1,10.2.0
EXEC-0001553,RUN-00074,KT-404,MyKC,KT-404-TC-001,Login valid user - MyKC,2026-05-28T00:00:00Z,2026-05-25,Member Portal,2026-05-30T12:16:07Z,2026-05-25,Staging,Chrome,PASSED,169,0,0,0,0,,agent-2,10.2.0
EXEC-0001554,RUN-00074,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-05-29T10:43:21Z,2026-05-25,QA,Chrome,PASSED,166,0,0,0,0,,agent-2,10.1.1
EXEC-0001555,RUN-00074,KT-404,MyKC,KT-404-TC-003,Search records - MyKC,2026-05-25T00:00:00Z,2026-05-25,Profile & Benefits,2026-05-29T10:58:53Z,2026-05-25,QA,Safari,PASSED,86,0,0,0,0,,agent-6,10.2.0
EXEC-0001556,RUN-00074,KT-404,MyKC,KT-404-TC-004,Create record - MyKC,2026-05-26T00:00:00Z,2026-05-25,Member Portal,2026-05-30T15:13:13Z,2026-05-25,Staging,Safari,PASSED,173,0,0,0,0,,agent-4,10.2.0
EXEC-0001557,RUN-00075,KT-404,MyKC,KT-404-TC-001,Login valid user - MyKC,2026-05-28T00:00:00Z,2026-05-25,Member Portal,2026-06-01T10:09:27Z,2026-06-01,QA,Safari,PASSED,215,0,0,0,0,,agent-1,10.1.1
EXEC-0001558,RUN-00075,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-06-03T07:47:06Z,2026-06-01,QA,Chrome,PASSED,157,0,0,0,0,,agent-6,10.2.1
EXEC-0001559,RUN-00075,KT-404,MyKC,KT-404-TC-003,Search records - MyKC,2026-05-25T00:00:00Z,2026-05-25,Profile & Benefits,2026-06-02T07:48:02Z,2026-06-01,QA,Chrome,PASSED,405,0,0,0,0,,agent-5,10.2.1
EXEC-0001560,RUN-00075,KT-404,MyKC,KT-404-TC-004,Create record - MyKC,2026-05-26T00:00:00Z,2026-05-25,Member Portal,2026-06-03T17:56:45Z,2026-06-01,QA,Safari,PASSED,103,0,0,0,0,,agent-1,10.2.1
EXEC-0001561,RUN-00075,KT-404,MyKC,KT-404-TC-005,Edit record - MyKC,2026-06-03T00:00:00Z,2026-06-01,Authentication,2026-06-03T17:39:29Z,2026-06-01,Staging,Chrome,PASSED,20,0,0,0,0,,agent-4,10.2.1
EXEC-0001562,RUN-00075,KT-404,MyKC,KT-404-TC-006,Delete record - MyKC,2026-06-04T00:00:00Z,2026-06-01,Profile & Benefits,2026-06-04T09:04:28Z,2026-06-01,Staging,Safari,PASSED,246,0,0,0,0,,agent-3,10.1.1
EXEC-0001563,RUN-00075,KT-404,MyKC,KT-404-TC-007,Role permissions - MyKC,2026-06-05T00:00:00Z,2026-06-01,Member Portal,2026-06-05T17:44:18Z,2026-06-01,Staging,Chrome,PASSED,155,0,0,0,0,,agent-1,10.1.1
EXEC-0001564,RUN-00075,KT-404,MyKC,KT-404-TC-008,Session timeout - MyKC,2026-06-01T00:00:00Z,2026-06-01,Authentication,2026-06-02T18:22:23Z,2026-06-01,Staging,Safari,PASSED,224,0,0,0,0,,agent-1,10.1.1
EXEC-0001565,RUN-00076,KT-404,MyKC,KT-404-TC-001,Login valid user - MyKC,2026-05-28T00:00:00Z,2026-05-25,Member Portal,2026-06-04T16:02:17Z,2026-06-01,QA,Chrome,PASSED,236,0,0,0,0,,agent-6,10.1.1
EXEC-0001566,RUN-00076,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-06-05T17:44:27Z,2026-06-01,QA,Safari,PASSED,231,0,0,0,0,,agent-5,10.2.0
EXEC-0001567,RUN-00076,KT-404,MyKC,KT-404-TC-004,Create record - MyKC,2026-05-26T00:00:00Z,2026-05-25,Member Portal,2026-06-04T13:12:52Z,2026-06-01,QA,Chrome,PASSED,229,0,0,0,0,,agent-6,10.2.0
EXEC-0001568,RUN-00076,KT-404,MyKC,KT-404-TC-005,Edit record - MyKC,2026-06-03T00:00:00Z,2026-06-01,Authentication,2026-06-05T10:48:05Z,2026-06-01,Staging,Safari,PASSED,309,0,0,0,0,,agent-4,10.2.1
EXEC-0001569,RUN-00076,KT-404,MyKC,KT-404-TC-006,Delete record - MyKC,2026-06-04T00:00:00Z,2026-06-01,Profile & Benefits,2026-06-06T15:20:23Z,2026-06-01,Staging,Safari,PASSED,131,0,0,0,0,,agent-1,10.2.1
EXEC-0001570,RUN-00076,KT-404,MyKC,KT-404-TC-007,Role permissions - MyKC,2026-06-05T00:00:00Z,2026-06-01,Member Portal,2026-06-05T08:23:25Z,2026-06-01,Staging,Chrome,PASSED,150,0,0,0,0,,agent-4,10.2.0
EXEC-0001571,RUN-00076,KT-404,MyKC,KT-404-TC-008,Session timeout - MyKC,2026-06-01T00:00:00Z,2026-06-01,Authentication,2026-06-04T11:48:43Z,2026-06-01,QA,Safari,PASSED,93,0,0,0,0,,agent-3,10.1.1
EXEC-0001572,RUN-00077,KT-404,MyKC,KT-404-TC-001,Login valid user - MyKC,2026-05-28T00:00:00Z,2026-05-25,Member Portal,2026-06-10T16:41:15Z,2026-06-08,Staging,Safari,PASSED,368,0,0,0,0,,agent-4,10.2.1
EXEC-0001573,RUN-00077,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-06-08T18:44:16Z,2026-06-08,QA,Chrome,PASSED,56,0,0,0,0,,agent-3,10.2.0
EXEC-0001574,RUN-00077,KT-404,MyKC,KT-404-TC-003,Search records - MyKC,2026-05-25T00:00:00Z,2026-05-25,Profile & Benefits,2026-06-10T15:56:14Z,2026-06-08,Staging,Chrome,PASSED,272,0,0,0,0,,agent-3,10.2.1
EXEC-0001575,RUN-00077,KT-404,MyKC,KT-404-TC-004,Create record - MyKC,2026-05-26T00:00:00Z,2026-05-25,Member Portal,2026-06-08T15:36:41Z,2026-06-08,Staging,Safari,PASSED,172,0,0,0,0,,agent-3,10.2.0
EXEC-0001576,RUN-00077,KT-404,MyKC,KT-404-TC-005,Edit record - MyKC,2026-06-03T00:00:00Z,2026-06-01,Authentication,2026-06-08T14:04:03Z,2026-06-08,Staging,Chrome,PASSED,279,0,0,0,0,,agent-4,10.2.0
EXEC-0001577,RUN-00077,KT-404,MyKC,KT-404-TC-006,Delete record - MyKC,2026-06-04T00:00:00Z,2026-06-01,Profile & Benefits,2026-06-09T18:19:33Z,2026-06-08,QA,Safari,PASSED,171,0,0,0,0,,agent-2,10.2.1
EXEC-0001578,RUN-00077,KT-404,MyKC,KT-404-TC-007,Role permissions - MyKC,2026-06-05T00:00:00Z,2026-06-01,Member Portal,2026-06-10T14:34:08Z,2026-06-08,Staging,Safari,PASSED,178,0,0,0,0,,agent-4,10.2.0
EXEC-0001579,RUN-00077,KT-404,MyKC,KT-404-TC-008,Session timeout - MyKC,2026-06-01T00:00:00Z,2026-06-01,Authentication,2026-06-10T14:47:48Z,2026-06-08,QA,Chrome,PASSED,366,0,0,0,0,,agent-5,10.2.0
EXEC-0001580,RUN-00077,KT-404,MyKC,KT-404-TC-009,Export results - MyKC,2026-06-09T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-09T10:27:52Z,2026-06-08,Staging,Chrome,PASSED,141,0,0,0,0,,agent-2,10.2.0
EXEC-0001581,RUN-00077,KT-404,MyKC,KT-404-TC-010,Filter results - MyKC,2026-06-10T00:00:00Z,2026-06-08,Member Portal,2026-06-10T12:04:55Z,2026-06-08,QA,Chrome,PASSED,190,0,0,0,0,,agent-4,10.2.0
EXEC-0001582,RUN-00077,KT-404,MyKC,KT-404-TC-011,Bulk update - MyKC,2026-06-11T00:00:00Z,2026-06-08,Authentication,2026-06-11T16:05:51Z,2026-06-08,QA,Chrome,PASSED,350,0,0,0,0,,agent-1,10.1.1
EXEC-0001583,RUN-00077,KT-404,MyKC,KT-404-TC-012,Audit history - MyKC,2026-06-12T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-12T16:14:40Z,2026-06-08,Staging,Safari,PASSED,144,0,0,0,0,,agent-5,10.2.1
EXEC-0001584,RUN-00078,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-06-13T14:11:58Z,2026-06-08,Staging,Chrome,PASSED,287,0,0,0,0,,agent-1,10.1.1
EXEC-0001585,RUN-00078,KT-404,MyKC,KT-404-TC-003,Search records - MyKC,2026-05-25T00:00:00Z,2026-05-25,Profile & Benefits,2026-06-12T12:43:28Z,2026-06-08,Staging,Chrome,PASSED,103,0,0,0,0,,agent-6,10.1.1
EXEC-0001586,RUN-00078,KT-404,MyKC,KT-404-TC-005,Edit record - MyKC,2026-06-03T00:00:00Z,2026-06-01,Authentication,2026-06-12T17:36:05Z,2026-06-08,QA,Safari,PASSED,51,0,0,0,0,,agent-2,10.2.0
EXEC-0001587,RUN-00078,KT-404,MyKC,KT-404-TC-006,Delete record - MyKC,2026-06-04T00:00:00Z,2026-06-01,Profile & Benefits,2026-06-11T16:09:05Z,2026-06-08,Staging,Chrome,PASSED,111,0,0,0,0,,agent-1,10.2.0
EXEC-0001588,RUN-00078,KT-404,MyKC,KT-404-TC-007,Role permissions - MyKC,2026-06-05T00:00:00Z,2026-06-01,Member Portal,2026-06-12T15:13:45Z,2026-06-08,Staging,Chrome,PASSED,234,0,0,0,0,,agent-6,10.2.1
EXEC-0001589,RUN-00078,KT-404,MyKC,KT-404-TC-008,Session timeout - MyKC,2026-06-01T00:00:00Z,2026-06-01,Authentication,2026-06-12T15:54:35Z,2026-06-08,QA,Safari,FAILED,143,0,0,1,0,Application defect,agent-2,10.2.1
EXEC-0001590,RUN-00078,KT-404,MyKC,KT-404-TC-009,Export results - MyKC,2026-06-09T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-13T12:08:34Z,2026-06-08,QA,Chrome,PASSED,348,0,0,0,0,,agent-4,10.2.0
EXEC-0001591,RUN-00078,KT-404,MyKC,KT-404-TC-010,Filter results - MyKC,2026-06-10T00:00:00Z,2026-06-08,Member Portal,2026-06-11T11:33:23Z,2026-06-08,QA,Chrome,PASSED,238,0,0,0,0,,agent-6,10.2.0
EXEC-0001592,RUN-00078,KT-404,MyKC,KT-404-TC-011,Bulk update - MyKC,2026-06-11T00:00:00Z,2026-06-08,Authentication,2026-06-12T16:19:30Z,2026-06-08,Staging,Chrome,PASSED,415,0,0,0,0,,agent-1,10.1.1
EXEC-0001593,RUN-00078,KT-404,MyKC,KT-404-TC-012,Audit history - MyKC,2026-06-12T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-12T16:20:12Z,2026-06-08,QA,Chrome,PASSED,294,1,1,0,0,,agent-3,10.2.0
EXEC-0001594,RUN-00079,KT-404,MyKC,KT-404-TC-001,Login valid user - MyKC,2026-05-28T00:00:00Z,2026-05-25,Member Portal,2026-06-15T09:54:13Z,2026-06-15,Staging,Safari,PASSED,501,1,1,0,0,,agent-2,10.2.0
EXEC-0001595,RUN-00079,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-06-17T11:43:03Z,2026-06-15,Staging,Chrome,PASSED,351,0,0,0,0,,agent-1,10.2.0
EXEC-0001596,RUN-00079,KT-404,MyKC,KT-404-TC-003,Search records - MyKC,2026-05-25T00:00:00Z,2026-05-25,Profile & Benefits,2026-06-17T07:05:28Z,2026-06-15,Staging,Chrome,PASSED,28,0,0,0,0,,agent-2,10.2.1
EXEC-0001597,RUN-00079,KT-404,MyKC,KT-404-TC-004,Create record - MyKC,2026-05-26T00:00:00Z,2026-05-25,Member Portal,2026-06-17T16:26:42Z,2026-06-15,QA,Chrome,PASSED,263,0,0,0,0,,agent-3,10.1.1
EXEC-0001598,RUN-00079,KT-404,MyKC,KT-404-TC-005,Edit record - MyKC,2026-06-03T00:00:00Z,2026-06-01,Authentication,2026-06-15T18:51:52Z,2026-06-15,Staging,Safari,PASSED,185,0,0,0,0,,agent-2,10.2.0
EXEC-0001599,RUN-00079,KT-404,MyKC,KT-404-TC-006,Delete record - MyKC,2026-06-04T00:00:00Z,2026-06-01,Profile & Benefits,2026-06-16T09:59:10Z,2026-06-15,Staging,Safari,PASSED,80,0,0,0,0,,agent-3,10.2.0
EXEC-0001600,RUN-00079,KT-404,MyKC,KT-404-TC-007,Role permissions - MyKC,2026-06-05T00:00:00Z,2026-06-01,Member Portal,2026-06-17T10:24:44Z,2026-06-15,Staging,Chrome,PASSED,75,0,0,0,0,,agent-3,10.2.1
EXEC-0001601,RUN-00079,KT-404,MyKC,KT-404-TC-008,Session timeout - MyKC,2026-06-01T00:00:00Z,2026-06-01,Authentication,2026-06-15T15:14:21Z,2026-06-15,QA,Chrome,PASSED,408,0,0,0,0,,agent-2,10.2.0
EXEC-0001602,RUN-00079,KT-404,MyKC,KT-404-TC-009,Export results - MyKC,2026-06-09T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-16T07:47:39Z,2026-06-15,QA,Safari,FAILED,71,0,0,1,0,Environment,agent-5,10.2.0
EXEC-0001603,RUN-00079,KT-404,MyKC,KT-404-TC-010,Filter results - MyKC,2026-06-10T00:00:00Z,2026-06-08,Member Portal,2026-06-17T17:33:46Z,2026-06-15,Staging,Chrome,PASSED,417,0,0,0,0,,agent-4,10.2.1
EXEC-0001604,RUN-00079,KT-404,MyKC,KT-404-TC-011,Bulk update - MyKC,2026-06-11T00:00:00Z,2026-06-08,Authentication,2026-06-17T12:55:28Z,2026-06-15,QA,Chrome,PASSED,305,0,0,0,0,,agent-1,10.2.1
EXEC-0001605,RUN-00079,KT-404,MyKC,KT-404-TC-012,Audit history - MyKC,2026-06-12T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-17T16:28:06Z,2026-06-15,QA,Chrome,FAILED,492,1,0,3,1,Test data,agent-4,10.2.1
EXEC-0001606,RUN-00079,KT-404,MyKC,KT-404-TC-013,API authorization - MyKC,2026-06-15T00:00:00Z,2026-06-15,Member Portal,2026-06-16T08:36:00Z,2026-06-15,Staging,Safari,PASSED,290,0,0,0,0,,agent-4,10.2.1
EXEC-0001607,RUN-00079,KT-404,MyKC,KT-404-TC-014,Invalid input - MyKC,2026-06-16T00:00:00Z,2026-06-15,Authentication,2026-06-17T14:37:00Z,2026-06-15,QA,Safari,PASSED,372,0,0,0,0,,agent-6,10.1.1
EXEC-0001608,RUN-00079,KT-404,MyKC,KT-404-TC-015,Pagination - MyKC,2026-06-17T00:00:00Z,2026-06-15,Profile & Benefits,2026-06-17T08:42:22Z,2026-06-15,QA,Chrome,PASSED,239,0,0,0,0,,agent-2,10.2.0
EXEC-0001609,RUN-00079,KT-404,MyKC,KT-404-TC-016,Notification delivery - MyKC,2026-06-18T00:00:00Z,2026-06-15,Member Portal,2026-06-18T11:11:51Z,2026-06-15,QA,Safari,PASSED,284,0,0,0,0,,agent-4,10.2.1
EXEC-0001610,RUN-00080,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-06-19T15:26:59Z,2026-06-15,Staging,Safari,PASSED,165,0,0,0,0,,agent-5,10.1.1
EXEC-0001611,RUN-00080,KT-404,MyKC,KT-404-TC-003,Search records - MyKC,2026-05-25T00:00:00Z,2026-05-25,Profile & Benefits,2026-06-18T10:13:56Z,2026-06-15,Staging,Safari,PASSED,136,0,0,0,0,,agent-6,10.2.0
EXEC-0001612,RUN-00080,KT-404,MyKC,KT-404-TC-004,Create record - MyKC,2026-05-26T00:00:00Z,2026-05-25,Member Portal,2026-06-19T17:25:57Z,2026-06-15,Staging,Safari,PASSED,381,0,0,0,0,,agent-3,10.1.1
EXEC-0001613,RUN-00080,KT-404,MyKC,KT-404-TC-005,Edit record - MyKC,2026-06-03T00:00:00Z,2026-06-01,Authentication,2026-06-20T11:08:42Z,2026-06-15,Staging,Safari,PASSED,342,0,0,0,0,,agent-3,10.2.0
EXEC-0001614,RUN-00080,KT-404,MyKC,KT-404-TC-006,Delete record - MyKC,2026-06-04T00:00:00Z,2026-06-01,Profile & Benefits,2026-06-18T10:32:27Z,2026-06-15,QA,Chrome,PASSED,386,0,0,0,0,,agent-4,10.2.1
EXEC-0001615,RUN-00080,KT-404,MyKC,KT-404-TC-007,Role permissions - MyKC,2026-06-05T00:00:00Z,2026-06-01,Member Portal,2026-06-19T09:11:33Z,2026-06-15,QA,Chrome,PASSED,345,0,0,0,0,,agent-3,10.2.0
EXEC-0001616,RUN-00080,KT-404,MyKC,KT-404-TC-009,Export results - MyKC,2026-06-09T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-18T14:56:28Z,2026-06-15,QA,Safari,PASSED,247,0,0,0,0,,agent-5,10.1.1
EXEC-0001617,RUN-00080,KT-404,MyKC,KT-404-TC-010,Filter results - MyKC,2026-06-10T00:00:00Z,2026-06-08,Member Portal,2026-06-19T17:16:05Z,2026-06-15,Staging,Chrome,PASSED,178,0,0,0,0,,agent-5,10.2.0
EXEC-0001618,RUN-00080,KT-404,MyKC,KT-404-TC-012,Audit history - MyKC,2026-06-12T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-18T11:34:58Z,2026-06-15,Staging,Safari,PASSED,328,0,0,0,0,,agent-2,10.2.1
EXEC-0001619,RUN-00080,KT-404,MyKC,KT-404-TC-013,API authorization - MyKC,2026-06-15T00:00:00Z,2026-06-15,Member Portal,2026-06-19T18:08:11Z,2026-06-15,Staging,Safari,PASSED,92,0,0,0,0,,agent-6,10.1.1
EXEC-0001620,RUN-00080,KT-404,MyKC,KT-404-TC-014,Invalid input - MyKC,2026-06-16T00:00:00Z,2026-06-15,Authentication,2026-06-19T12:58:51Z,2026-06-15,QA,Safari,PASSED,449,0,0,0,0,,agent-3,10.1.1
EXEC-0001621,RUN-00080,KT-404,MyKC,KT-404-TC-016,Notification delivery - MyKC,2026-06-18T00:00:00Z,2026-06-15,Member Portal,2026-06-18T07:51:19Z,2026-06-15,QA,Safari,PASSED,210,0,0,0,0,,agent-5,10.2.0
EXEC-0001622,RUN-00081,KT-404,MyKC,KT-404-TC-001,Login valid user - MyKC,2026-05-28T00:00:00Z,2026-05-25,Member Portal,2026-06-22T17:26:48Z,2026-06-22,QA,Chrome,PASSED,471,0,0,0,0,,agent-5,10.2.0
EXEC-0001623,RUN-00081,KT-404,MyKC,KT-404-TC-002,Password reset - MyKC,2026-05-29T00:00:00Z,2026-05-25,Authentication,2026-06-23T09:31:53Z,2026-06-22,QA,Chrome,PASSED,213,0,0,0,0,,agent-1,10.2.0
EXEC-0001624,RUN-00081,KT-404,MyKC,KT-404-TC-003,Search records - MyKC,2026-05-25T00:00:00Z,2026-05-25,Profile & Benefits,2026-06-23T16:46:40Z,2026-06-22,QA,Safari,PASSED,316,0,0,0,0,,agent-3,10.1.1
EXEC-0001625,RUN-00081,KT-404,MyKC,KT-404-TC-004,Create record - MyKC,2026-05-26T00:00:00Z,2026-05-25,Member Portal,2026-06-23T12:15:18Z,2026-06-22,QA,Chrome,PASSED,241,0,0,0,0,,agent-1,10.2.0
EXEC-0001626,RUN-00081,KT-404,MyKC,KT-404-TC-005,Edit record - MyKC,2026-06-03T00:00:00Z,2026-06-01,Authentication,2026-06-23T16:31:13Z,2026-06-22,QA,Safari,PASSED,230,0,0,0,0,,agent-6,10.1.1
EXEC-0001627,RUN-00081,KT-404,MyKC,KT-404-TC-006,Delete record - MyKC,2026-06-04T00:00:00Z,2026-06-01,Profile & Benefits,2026-06-24T13:56:38Z,2026-06-22,Staging,Chrome,PASSED,208,0,0,0,0,,agent-4,10.1.1
EXEC-0001628,RUN-00081,KT-404,MyKC,KT-404-TC-007,Role permissions - MyKC,2026-06-05T00:00:00Z,2026-06-01,Member Portal,2026-06-24T16:58:09Z,2026-06-22,QA,Safari,PASSED,272,0,0,0,0,,agent-4,10.2.0
EXEC-0001629,RUN-00081,KT-404,MyKC,KT-404-TC-008,Session timeout - MyKC,2026-06-01T00:00:00Z,2026-06-01,Authentication,2026-06-24T14:51:20Z,2026-06-22,QA,Safari,PASSED,393,0,0,0,0,,agent-3,10.2.0
EXEC-0001630,RUN-00081,KT-404,MyKC,KT-404-TC-009,Export results - MyKC,2026-06-09T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-23T09:47:18Z,2026-06-22,Staging,Safari,PASSED,346,0,0,0,0,,agent-2,10.1.1
EXEC-0001631,RUN-00081,KT-404,MyKC,KT-404-TC-010,Filter results - MyKC,2026-06-10T00:00:00Z,2026-06-08,Member Portal,2026-06-23T16:39:55Z,2026-06-22,QA,Chrome,PASSED,370,0,0,0,0,,agent-6,10.2.1
EXEC-0001632,RUN-00081,KT-404,MyKC,KT-404-TC-011,Bulk update - MyKC,2026-06-11T00:00:00Z,2026-06-08,Authentication,2026-06-24T14:07:30Z,2026-06-22,QA,Safari,PASSED,407,0,0,0,0,,agent-5,10.2.1
EXEC-0001633,RUN-00081,KT-404,MyKC,KT-404-TC-012,Audit history - MyKC,2026-06-12T00:00:00Z,2026-06-08,Profile & Benefits,2026-06-24T13:10:41Z,2026-06-22,QA,Safari,PASSED,518,0,0,0,0,,agent-4,10.1.1
EXEC-0001634,RUN-00081,KT-404,MyKC,KT-404-TC-013,API authorization - MyKC,2026-06-15T00:00:00Z,2026-06-15,Member Portal,2026-06-23T15:19:56Z,2026-06-22,QA,Chrome,PASSED,364,0,0,0,0,,agent-4,10.2.1
EXEC-0001635,RUN-00081,KT-404,MyKC,KT-404-TC-014,Invalid input - MyKC,2026-06-16T00:00:00Z,2026-06-15,Authentication,2026-06-24T10:42:07Z,2026-06-22,QA,Chrome,PASSED,499,0,0,0,0,,agent-3,10.1.1
EXEC-0001636,RUN-00081,KT-404,MyKC,KT-404-TC-015,Pagination - MyKC,2026-06-17T00:00:00Z,2026-06-15,Profile & Benefits,2026-06-24T10:40:44Z,2026-06-22,QA,Safari,PASSED,149,0,0,0,0,,agent-2,10.2.0
EXEC-0001637,RUN-00081,KT-404,MyKC,KT-404-TC-016,Notification delivery - MyKC,2026-06-18T00:00:00Z,2026-06-15,Member Portal,2026-06-24T10:18:29Z,2026-06-22,QA,Safari,PASSED,280,0,0,0,0,,agent-3,10.1.1
